route_id,service_id,trip_id,trip_headsign,shape_id,block_id,direction_id
70-VIC,5036,11559413:12861364:12891571,Swartz Bay Ferry via Hwy 17,50796,12891571,0
4-VIC,5040,11510270:12861365:12889112,Downtown via Hillside,50814,12889112,1
4-VIC,5036,11510270:12861365:12891463,Downtown via Hillside,50814,12891463,1
60-VIC,5066,11544382:12861367:12891005,Langford Exch via Lagoon,50802,12891005,0
75-VIC,5041,11561278:12861368:12888948,Downtown - Keating Industrial,50692,12888948,1
57-VIC,4745,11519261:12861369:12889967,Thetis Heights via McCallum,50695,12889967,0
15-VIC,4487,11550357:12861370:12889735,UVic - Fort/Foul Bay Express,50450,12889735,0
75-VIC,5036,11507961:12861371:12891545,Saanichton Exch to Route 81,50830,12891545,0
75-VIC,5040,11507961:12861371:12891699,Saanichton Exch to Route 81,50830,12891699,0
15-VIC,4487,11550214:12861372:12891392,Esquimalt - Fort/Yates Express,50575,12891392,1
21-VIC,4487,11551104:12861373:12889648,Interurban to Camosun only,50702,12889648,0
57-VIC,5066,11544492:12861375:12890508,Langford Exch via McCallum,50827,12890508,1
21-VIC,5078,11610785:12861376:12890476,Downtown - to 7 UVic,50474,12890476,1
26A-VIC,5040,11510710:12861377:12890043,to Uptown only - Douglas St,50752,12890043,1
26A-VIC,5036,11510710:12861377:12891520,to Uptown only - Douglas St,50752,12891520,1
15-VIC,5072,11379175:12861378:12888668,Esquimalt - Fort/Yates Express,50575,12888668,1
4-VIC,5036,11510382:12861379:12888708,Downtown via Hillside,50814,12888708,1
4-VIC,5040,11510382:12861379:12889541,Downtown via Hillside,50814,12889541,1
31-VIC,5070,11303912:12861380:12888749,Royal Oak Exch via Glanford,50623,12888749,0
61-VIC,5040,11510908:12861381:12888841,Sooke - Grant & W Coast,50518,12888841,1
61-VIC,5036,11510908:12861381:12889606,Sooke - Grant & W Coast,50518,12889606,1
58-VIC,4487,11550862:12861382:12889377,Langford Exch via Westhills,50511,12889377,0
11-VIC,4487,11549531:12861383:12891379,Tillicum Ctr via Gorge,50831,12891379,1
57-VIC,5072,11553308:12861384:12888484,Langford Exch via McCallum,50827,12888484,1
14-VIC,4737,11375462:12861385:12889643,UVic via Richmond,50763,12889643,0
14-VIC,5066,11375462:12861385:12889688,UVic via Richmond,50763,12889688,0
14-VIC,4744,11375462:12861385:12891500,UVic via Richmond,50763,12891500,0
2-VIC,4487,11549346:12861386:12890142,South Oak Bay,50559,12890142,0
58-VIC,4744,11243398:12861387:12890192,Langford Exch via Westhills,50511,12890192,0
26-VIC,5066,11281590:12861388:12888993,UVic via Tillicum/McKenzie,50455,12888993,0
26-VIC,4737,11281590:12861388:12889026,UVic via Tillicum/McKenzie,50455,12889026,0
26-VIC,4744,11281590:12861388:12890514,UVic via Tillicum/McKenzie,50455,12890514,0
21-VIC,5041,11524153:12861389:12890699,Downtown - to 7 UVic,50474,12890699,1
21N-VIC,5041,11524176:12861390:12890003,Night Rte to Camosun via Strawberry Vale,50541,12890003,0
28-VIC,4745,11518603:12861391:12890515,Downtown via Shelbourne,50654,12890515,1
31-VIC,5072,11304347:12861393:12889584,Downtown via Glanford,50682,12889584,1
11-VIC,5072,11276635:12861395:12890723,UVic via Uplands,50723,12890723,0
88-VIC,5072,11553448:12861396:12889526,Sidney - via Industrial,50553,12889526,0
15-VIC,5070,11378958:12861397:12890125,UVic - Fort/Foul Bay Express,50450,12890125,0
6-VIC,5070,11343169:12861398:12888459,Royal Oak Exch via Royal Oak Ctr,50590,12888459,0
22A-VIC,4744,11303698:12861399:12888421,Hillside Ctr via Strawberry Vale,50863,12888421,1
22A-VIC,5066,11303698:12861399:12888997,Hillside Ctr via Strawberry Vale,50863,12888997,1
22A-VIC,4737,11303698:12861399:12891706,Hillside Ctr via Strawberry Vale,50863,12891706,1
22A-VIC,4737,11303639:12861401:12888653,Hillside Ctr via Strawberry Vale,50863,12888653,1
22A-VIC,4744,11303639:12861401:12888893,Hillside Ctr via Strawberry Vale,50863,12888893,1
22A-VIC,5066,11303639:12861401:12891451,Hillside Ctr via Strawberry Vale,50863,12891451,1
30-VIC,5040,11508037:12861402:12891042,Downtown via Carey,50464,12891042,1
30-VIC,5036,11508037:12861402:12891351,Downtown via Carey,50464,12891351,1
6-VIC,5072,11276058:12861403:12890227,Royal Oak Exch via Royal Oak Ctr,50590,12890227,0
15-VIC,5070,11379035:12861404:12890608,Esquimalt - Fort/Yates Express,50575,12890608,1
57-VIC,4744,11243315:12861406:12890192,Thetis Heights via McCallum,50695,12890192,0
5-VIC,5036,11508460:12861407:12890511,Willows,50548,12890511,0
5-VIC,5040,11508460:12861407:12891587,Willows,50548,12891587,0
81-VIC,5079,11665862:12861408:12888630,Swartz Bay Ferry via Lochside,50650,12888630,0
26-VIC,5041,11523381:12861409:12888674,UVic via Tillicum/McKenzie,50455,12888674,0
75-VIC,4949,11302827:12861410:12889557,Royal Oak Exch - to 30 Downtown,50673,12889557,1
75-VIC,5068,11302827:12861410:12889639,Royal Oak Exch - to 30 Downtown,50673,12889639,1
75-VIC,4737,11302827:12861410:12889789,Royal Oak Exch - to 30 Downtown,50673,12889789,1
75-VIC,4744,11302827:12861410:12891664,Royal Oak Exch - to 30 Downtown,50673,12891664,1
52-VIC,5070,11551918:12861411:12890479,Bear Mountain via Millstream,50854,12890479,1
4-VIC,5041,11522000:12861412:12890250,UVic via Hillside,50582,12890250,0
32-VIC,4487,11551081:12861413:12889015,Royal Oak Exch,50911,12889015,1
15-VIC,4487,11550372:12861414:12890638,Esquimalt - Fort/Yates Express,50575,12890638,1
39-VIC,5070,11552382:12861415:12888456,to Royal Oak Exch only,50529,12888456,1
38-VIC,5066,11369531:12861416:12889201,Westhills Exch via Royal Roads,50764,12889201,1
38-VIC,4744,11369531:12861416:12891582,Westhills Exch via Royal Roads,50764,12891582,1
38-VIC,4737,11369531:12861416:12891610,Westhills Exch via Royal Roads,50764,12891610,1
14-VIC,4487,11550380:12861417:12891656,UVic via Richmond,50763,12891656,0
53-VIC,5066,11544409:12861418:12890223,Langford Exch via Atkins,50838,12890223,1
21-VIC,5072,11553669:12861419:12889157,Downtown - to 7 UVic,50474,12889157,1
5-VIC,4487,11549275:12861420:12891039,Willows,50548,12891039,0
95-VIC,5072,11374431:12861421:12889265,Blink - to Downtown,50864,12889265,0
14-VIC,5066,11375371:12861422:12888821,UVic via Richmond,50685,12888821,0
14-VIC,4744,11375371:12861422:12889558,UVic via Richmond,50685,12889558,0
14-VIC,4737,11375371:12861422:12890276,UVic via Richmond,50685,12890276,0
21-VIC,5072,11553562:12861423:12891064,Downtown - to 7 UVic,50474,12891064,1
3-VIC,4487,11550746:12861424:12889077,James Bay,50547,12889077,0
15-VIC,4487,11550350:12861426:12891206,UVic - Fort/Foul Bay Express,50450,12891206,0
72-VIC,5079,11665200:12861428:12889346,Swartz Bay Ferry via Saanichton,50733,12889346,0
60-VIC,4737,11546027:12861429:12889920,Langford Exch via Lagoon,50802,12889920,0
22-VIC,5072,11553521:12861430:12889760,Hillside Ctr via Hastings,50907,12889760,1
85-VIC,5070,11552237:12861431:12891336,North Saanich,50612,12891336,0
22-VIC,4745,11519450:12861433:12888803,Vic General via Hastings,50425,12888803,0
81-VIC,5079,11665882:12861434:12891028,Swartz Bay Ferry via Lochside,50650,12891028,0
95-VIC,5070,11374165:12861437:12890748,Blink - to Langford,50730,12890748,1
2-VIC,5070,11277214:12861438:12889140,James Bay - Fisherman's Wharf,50706,12889140,1
58-VIC,4737,11546247:12861439:12891583,Goldstream Meadows via Westhills,50589,12891583,1
55-VIC,5041,11523738:12861440:12891750,Langford Exch via Happy Valley,50525,12891750,0
95-VIC,4745,11555446:12861441:12888425,Blink - to Downtown,50864,12888425,0
26-VIC,4487,11550484:12861442:12890947,Dockyard via McKenzie/Tillicum,50916,12890947,1
26-VIC,5072,11382791:12861444:12888847,UVic via Tillicum/McKenzie,50455,12888847,0
24-VIC,5040,11508602:12861445:12890877,Tillicum Ctr via Colville,50840,12890877,1
24-VIC,5036,11508602:12861445:12890901,Tillicum Ctr via Colville,50840,12890901,1
35-VIC,4744,11306815:12861446:12890239,Ridge,50850,12890239,0
70X-VIC,5040,11559426:12861447:12889576,Express to Victoria,50411,12889576,1
70X-VIC,5036,11559426:12861447:12891495,Express to Victoria,50411,12891495,1
57-VIC,4737,11546047:12861449:12891583,Thetis Heights via McCallum,50695,12891583,0
27-VIC,5078,11609826:12861454:12889253,Gordon Head via Shelbourne,50719,12889253,0
15-VIC,5070,11378875:12861455:12891290,Esquimalt - Fort/Yates Express,50575,12891290,1
5-VIC,4487,11549329:12861456:12890316,Willows,50548,12890316,0
14-VIC,4745,11518867:12861458:12890808,UVic via Richmond,50763,12890808,0
14-VIC,5079,11666458:12861460:12890406,Vic General via Craigflower,50661,12890406,1
70-VIC,4745,11555494:12861461:12890162,Downtown via Hwy 17,50550,12890162,1
2-VIC,5036,11508569:12861463:12889113,James Bay - Fisherman's Wharf,50706,12889113,1
2-VIC,5040,11508569:12861463:12891547,James Bay - Fisherman's Wharf,50706,12891547,1
15-VIC,5070,11378828:12861464:12890522,Esquimalt - Fort/Yates Express,50575,12890522,1
24-VIC,5070,11348126:12861465:12888787,Cedar Hill via Cook North,50721,12888787,0
28-VIC,5041,11522535:12861467:12889813,Majestic via Shelbourne,50497,12889813,0
24-VIC,5079,11666224:12861468:12889693,Cedar Hill via Cook North,50721,12889693,0
21-VIC,5079,11667092:12861469:12889754,Downtown - to 7 UVic,50474,12889754,1
58-VIC,5072,11553343:12861470:12889418,Goldstream Meadows via Westhills,50589,12889418,1
6-VIC,5041,11522861:12861471:12889172,Royal Oak Exch via Royal Oak Ctr,50590,12889172,0
27-VIC,5041,11522601:12861472:12888698,Downtown via Shelbourne,50439,12888698,1
30-VIC,4487,11549730:12861473:12890188,Downtown via Carey,50464,12890188,1
88-VIC,4487,11550971:12861475:12889747,Airport - via Industrial,50899,12889747,1
6-VIC,5070,11343109:12861478:12891184,Downtown via Royal Oak Ctr,50897,12891184,1
95-VIC,4487,11549072:12861479:12891111,Blink - to Langford,50730,12891111,1
26-VIC,4737,11281694:12861480:12889522,Dockyard via McKenzie/Tillicum,50916,12889522,1
26-VIC,4744,11281694:12861480:12891270,Dockyard via McKenzie/Tillicum,50916,12891270,1
26-VIC,5066,11281694:12861480:12891514,Dockyard via McKenzie/Tillicum,50916,12891514,1
83-VIC,5079,11666828:12861482:12889184,Royal Oak Exch via West Saanich,50423,12889184,1
52-VIC,4745,11519132:12861483:12888985,Colwood Exch via Royal Bay,50902,12888985,0
95-VIC,5072,11374449:12861484:12890764,Blink - to Downtown,50864,12890764,0
22-VIC,4487,11550610:12861485:12889171,Hillside Ctr via Hastings,50907,12889171,1
4-VIC,4744,11281344:12861486:12890692,UVic via Hillside,50582,12890692,0
4-VIC,4737,11281344:12861486:12890734,UVic via Hillside,50582,12890734,0
4-VIC,5066,11281344:12861486:12891046,UVic via Hillside,50582,12891046,0
28-VIC,4487,11549882:12861487:12889404,Downtown via Shelbourne,50654,12889404,1
72-VIC,5070,11302354:12861488:12890569,Swartz Bay Ferry via Saanichton,50733,12890569,0
21-VIC,5040,11560753:12861489:12889525,Interurban to VI Tech Park,50753,12889525,0
21-VIC,5036,11560753:12861489:12891461,Interurban to VI Tech Park,50753,12891461,0
72-VIC,5040,11510831:12861490:12890761,Swartz Bay Ferry via Saanichton,50733,12890761,0
72-VIC,5036,11510831:12861490:12890939,Swartz Bay Ferry via Saanichton,50733,12890939,0
2-VIC,5036,11508468:12861491:12890703,James Bay - Fisherman's Wharf,50706,12890703,1
2-VIC,5040,11508468:12861491:12890840,James Bay - Fisherman's Wharf,50706,12890840,1
52-VIC,5070,11551880:12861492:12889426,Colwood Exch via Royal Bay,50902,12889426,0
95-VIC,5070,11374272:12861493:12888836,Blink - to Downtown,50864,12888836,0
88-VIC,4745,11519337:12861494:12890543,Sidney - via Industrial,50553,12890543,0
21-VIC,5040,11560826:12861497:12891017,Downtown - to 7 UVic,50474,12891017,1
21-VIC,5036,11560826:12861497:12891104,Downtown - to 7 UVic,50474,12891104,1
61-VIC,5066,11545327:12861498:12890913,Langford Exch,50745,12890913,0
57-VIC,5079,11666663:12861499:12888777,Langford Exch via McCallum,50775,12888777,1
26-VIC,5041,11523379:12861501:12889766,UVic via Tillicum/McKenzie,50455,12889766,0
6-VIC,5066,11303312:12861502:12889110,Downtown via Royal Oak Ctr,50897,12889110,1
6-VIC,4744,11303312:12861502:12890280,Downtown via Royal Oak Ctr,50897,12890280,1
6-VIC,4737,11303312:12861502:12891048,Downtown via Royal Oak Ctr,50897,12891048,1
27-VIC,5040,11509456:12861503:12889295,Gordon Head via Shelbourne,50719,12889295,0
27-VIC,5036,11509456:12861503:12891746,Gordon Head via Shelbourne,50719,12891746,0
72-VIC,5070,11302405:12861504:12890569,Downtown via Saanichton,50602,12890569,1
14-VIC,5079,11666332:12861505:12890917,UVic via Richmond,50763,12890917,0
6-VIC,5041,11522869:12861507:12889172,Royal Oak Exch via Royal Oak Ctr,50590,12889172,0
72-VIC,5041,11521460:12861509:12891665,Swartz Bay Ferry via Saanichton,50733,12891665,0
4-VIC,5078,11609541:12861510:12891556,Downtown via Hillside,50814,12891556,1
26-VIC,5066,11281612:12861512:12890383,UVic via Tillicum/McKenzie,50455,12890383,0
26-VIC,4744,11281612:12861512:12890837,UVic via Tillicum/McKenzie,50455,12890837,0
26-VIC,4737,11281612:12861512:12891366,UVic via Tillicum/McKenzie,50455,12891366,0
28-VIC,5079,11666040:12861513:12889999,Majestic via Shelbourne,50497,12889999,0
70-VIC,4487,11548935:12861514:12890870,Swartz Bay Ferry via Hwy 17,50796,12890870,0
15-VIC,4737,11281525:12861515:12889522,UVic - Fort/Foul Bay Express,50450,12889522,0
15-VIC,4744,11281525:12861515:12891270,UVic - Fort/Foul Bay Express,50450,12891270,0
15-VIC,5066,11281525:12861515:12891514,UVic - Fort/Foul Bay Express,50450,12891514,0
39-VIC,5066,11369426:12861516:12890575,Interurban via Royal Oak,50684,12890575,1
39-VIC,4737,11369426:12861516:12891401,Interurban via Royal Oak,50684,12891401,1
39-VIC,4744,11369426:12861516:12891748,Interurban via Royal Oak,50684,12891748,1
21-VIC,5070,11552403:12861517:12890539,Interurban to Camosun only,50702,12890539,0
72-VIC,5078,11609030:12861518:12889610,Downtown via Saanichton,50602,12889610,1
95-VIC,5070,11372715:12861519:12888719,Blink - to Langford,50730,12888719,1
52-VIC,5036,11507256:12861520:12891022,Bear Mountain via Millstream,50798,12891022,1
52-VIC,5040,11507256:12861520:12891124,Bear Mountain via Millstream,50798,12891124,1
39-VIC,5036,11509352:12861522:12891049,to Royal Oak Exch only,50529,12891049,1
39-VIC,5040,11509352:12861522:12891122,to Royal Oak Exch only,50529,12891122,1
12-VIC,5079,11666890:12861525:12890489,University Hgts via Kenmore,50675,12890489,1
40-VIC,5072,11553505:12861526:12890167,Dockyard via McKenzie/Admirals,50656,12890167,1
60-VIC,4745,11519183:12861527:12891729,Royal Bay Exch via Lagoon,50513,12891729,1
52-VIC,4487,11550636:12861528:12889289,Bear Mountain via Millstream,50854,12889289,1
14-VIC,4745,11518886:12861529:12891749,Vic General via Craigflower,50661,12891749,1
2-VIC,5070,11277126:12861530:12890379,South Oak Bay,50559,12890379,0
95-VIC,5078,11609158:12861531:12891030,Blink - to Downtown,50864,12891030,0
14-VIC,5079,11666453:12861533:12890406,Vic General via Craigflower,50661,12890406,1
26-VIC,4487,11550467:12861535:12890638,Dockyard via McKenzie/Tillicum,50916,12890638,1
28-VIC,5036,11509428:12861537:12888899,Majestic via Shelbourne,50497,12888899,0
28-VIC,5040,11509428:12861537:12890279,Majestic via Shelbourne,50497,12890279,0
40-VIC,5079,11666994:12861538:12891437,Dockyard via McKenzie/Admirals,50656,12891437,1
26-VIC,5070,11381176:12861539:12889140,Dockyard via McKenzie/Tillicum,50916,12889140,1
15-VIC,4745,11518762:12861540:12890832,UVic - Fort/Foul Bay Express,50450,12890832,0
4-VIC,5066,11281396:12861542:12891021,Downtown via Hillside,50814,12891021,1
4-VIC,4737,11281396:12861542:12891420,Downtown via Hillside,50814,12891420,1
4-VIC,4744,11281396:12861542:12891670,Downtown via Hillside,50814,12891670,1
61-VIC,5036,11510875:12861543:12890482,Sooke - Grant & W Coast,50518,12890482,1
61-VIC,5040,11510875:12861543:12891101,Sooke - Grant & W Coast,50518,12891101,1
11-VIC,4487,11549523:12861547:12890449,Tillicum Ctr via Gorge,50831,12890449,1
57-VIC,5040,11507297:12861548:12888683,Thetis Heights via McCallum,50695,12888683,0
57-VIC,5036,11507297:12861548:12889159,Thetis Heights via McCallum,50695,12889159,0
95-VIC,5041,11521641:12861549:12888851,Blink - to Langford,50563,12888851,1
61-VIC,5079,11665302:12861550:12888495,Sooke - Grant & W Coast,50518,12888495,1
72-VIC,5036,11510749:12861551:12890191,Swartz Bay Ferry via Saanichton,50733,12890191,0
72-VIC,5040,11510749:12861551:12890496,Swartz Bay Ferry via Saanichton,50733,12890496,0
95-VIC,5066,11280240:12861552:12888513,Blink - to Downtown,50864,12888513,0
95-VIC,4737,11280240:12861552:12889227,Blink - to Downtown,50864,12889227,0
95-VIC,4744,11280240:12861552:12889765,Blink - to Downtown,50864,12889765,0
6-VIC,4745,11518073:12861553:12891175,Downtown via Royal Oak Ctr,50897,12891175,1
4-VIC,5078,11609461:12861554:12891482,UVic via Hillside,50582,12891482,0
14-VIC,5079,11666330:12861555:12890730,UVic via Richmond,50763,12890730,0
88A-VIC,5036,11507659:12861556:12889612,Airport - bypass Industrial,50526,12889612,1
88A-VIC,5040,11507659:12861556:12891590,Airport - bypass Industrial,50526,12891590,1
25-VIC,5070,11348127:12861557:12891098,Tillicum Ctr via Munro,50618,12891098,1
25-VIC,4745,11518675:12861558:12890858,Tillicum Ctr via Munro,50618,12890858,1
28-VIC,5078,11609875:12861559:12891158,Downtown via Shelbourne,50507,12891158,1
21-VIC,5078,11610648:12861560:12891159,Interurban to Camosun only,50702,12891159,0
30-VIC,5078,11609627:12861561:12891460,Royal Oak Exch via Carey,50492,12891460,0
15-VIC,4737,11281561:12861562:12888940,UVic - Fort/Foul Bay Express,50450,12888940,0
15-VIC,4744,11281561:12861562:12889044,UVic - Fort/Foul Bay Express,50450,12889044,0
15-VIC,5066,11281561:12861562:12891506,UVic - Fort/Foul Bay Express,50450,12891506,0
15-VIC,5041,11523238:12861563:12890618,UVic - Fort/Foul Bay Express,50450,12890618,0
31-VIC,5078,11609658:12861564:12890653,Royal Oak Exch via Glanford,50623,12890653,0
6-VIC,5066,11303331:12861566:12889110,Royal Oak Exch via Royal Oak Ctr,50590,12889110,0
6-VIC,4744,11303331:12861566:12890280,Royal Oak Exch via Royal Oak Ctr,50590,12890280,0
6-VIC,4737,11303331:12861566:12891048,Royal Oak Exch via Royal Oak Ctr,50590,12891048,0
58-VIC,4745,11519328:12861567:12889967,Goldstream Meadows via Westhills,50589,12889967,1
57-VIC,5066,11544302:12861570:12890508,Thetis Heights via McCallum,50695,12890508,0
12-VIC,4744,11369540:12861571:12888705,University Hgts via Kenmore,50675,12888705,1
12-VIC,4737,11369540:12861571:12889672,University Hgts via Kenmore,50675,12889672,1
12-VIC,5066,11369540:12861571:12891524,University Hgts via Kenmore,50675,12891524,1
2-VIC,5072,11275855:12861572:12889129,James Bay - Fisherman's Wharf,50706,12889129,1
39-VIC,5070,11552303:12861573:12889872,to Royal Oak Exch only,50529,12889872,1
